,0,1,2,3,4,5,6,7,8,9,10
['2017-08-17T00:00:00.000000000'],Confederate monuments removed across several cities,"People are far more likely to be killed by artificial intelligence than nuclear war with North Korea, warns Elon Musk",Case of mistaken ID to be University of Arkansas lesson - Professor wrongly picked out as Charlottesville rallier says class to touch on troubling experience,A warning from George Orwell on the ‘monument wars’,"You want the Trump to maintain religious freedom, I agree",Objective Subjective (5 Reasons Why I Love The U.S.A Flag!),"Trump is Totally Wrong, Anti-Racist Protesters Actually Did Have Permits",Joint Chiefs denounce racism in stark terms as Trump's isolation grows,Bannon: US locked in 'economic war' with China,Three arrested at anti-white supremacy protest outside North Side courtroom,Hollywood Forever Cemetery removes Confederate monument after calls from activists and threats of vandalism
