,0,1,2,3,4,5,6,7,8,9
['2017-05-10T00:00:00.000000000'],FBI chief James Comey fired: What powers does President Trump have?,BREAKING NEWS: THE USA JUST DROPPED THE MOTHER OF ALL BOMBS,Ice Hockey World Championship 2017 USA VS Italy,U.S risks angering Turkey by announcing it will arm the Kurds fighting Isil in Syria.,"Connecticut: Hartford moves closer to Chapter 9 bankruptcy, soliciting proposals from law firms","The Cyber Shield Act that Senator Markey proposed — informed by federal agencies such as NSA, NASA and NIST — would support building better security into devices by doing away with such things as permanent default settings, pushing manufacturers to require consumers to change packaged credentials.",FBI Director James Comey Is Fired by Trump,"In Wisconsin, ID law proved insurmountable for many voters",Washington: Hanford tunnel breach confirmed in emergency at nuclear reservation,A survey of Dartmouth's political landscape
