,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2019-06-16T00:00:00.000000000'],FOX NEWS: Homeless dad receives Father's Day special makeover,FOX NEWS: Passenger claims he was unfairly kicked off cruise after calling a crew member an 'idiot',FOX NEWS: Woman reportedly attempts to Tase McDonald's employee because her food was taking too long,FOX NEWS: An 8th person is dead in the Dominican Republic after suffering a heart attack,"FOX NEWS: Granny panties are latest sexy underwear trend, according to celebs",FOX NEWS: Father's Day: 5 little known facts about the holiday,Tennessee Pastor Who Is Also a Detective Calls for L.G.B.T. People to Be Executed,"Democratic Debates, Sanders on Socialism, New Polls: This Week in the 2020 Race","As Passions Flare in Abortion Debate, Many Americans Say ‘It’s Complicated’",Black Boeing employee sues company after finding noose at desk,FOX NEWS: Wyoming airport rated top 'tiny airport' in US by Fodor's,FOX NEWS: 5 mistakes that are ruining your elliptical workout,FOX NEWS: Detroit-bound Delta flight makes emergency landing in Wyoming after fire scare,FOX NEWS: Dad pranks daughter with short shorts in hilarious 'Parenting 101' video,FOX NEWS: Southwest Airlines crew serenades WWII vet for 101st birthday,"Under Trump arms deal, high-tech U.S. bombs to be built in Saudi Arabia"
