,0,1,2,3,4,5,6,7,8,9,10,11
['2017-12-18T00:00:00.000000000'],Trump Just Announced A $100 Billion Surprise For The United States… Media Can’t Hide This,"McCain Blasts US in Speech to Naval Academy, “No More America First”",California Health Officials Advise Caution Against Cellphone Radiation,The secret backstory of how Obama let Hezbollah off the hook,"Power back on at Atlanta airport, but hundreds of flights still canceled","Trump administration is putting Americans abroad at risk, says US diplomat on quitting State department",Pentagon's secret search for UFOs,Passengers stranded at Atlanta airport detail their experiences online,Oregon: Salem turns to backup drinking water after fuel spills into North Santiam River,‘We feel like our system was hijacked’: DEA agents say a huge opioid case ended in a whimper,Man who Living On Cruise Ships nearly Twenty Years,"After Finding Out John McCain is in Hospital, Trump Does Something NOBODY Expected"
