,0,1,2,3,4,5
['2017-09-13T00:00:00.000000000'],Irma: Six dead at Florida nursing home left without power,Charlottesville: Protesters cover Thomas Jefferson statue,"Income, Poverty and Health Insurance Coverage in the U.S.: 2016","Supreme Court agrees with Trump administration, says some refugees can be barred for now",Florida residents regroup after Hurricane Irma passes,"This Map Shows the ""Happiest"" States In the USA"
