,0,1,2,3,4,5,6,7,8,9
['2018-01-26T00:00:00.000000000'],"President Trump meets with President of Switzerland Alain Berset, in Davos January 26,2018","President Trump speech at WEF in Davos : ""America is open for business"" at January 26, 2018","President Trump Claims he Tried to Fire Mueller as 'FAKE NEWS' in Davos January 26,2018",GDP growth of 2.6% falls short of Wall Street’s target,DP growth of 2.6% falls short of Wall Street’s target,Trump told top officials he was talked out of firing Muller by McGahn according to Fox News source,McCaskill to host town hall at Harris-Stowe on Saturday,US President Donald Trump has threatened to halt aid to the Palestinians if they do not agree to take part in peace talks.,They spoke out against immigrants. So she unearthed their own immigrant ancestors,"President Trump Says Davos Economic Summit Going Really Good as he Comes out of meeting Jan 25,2018"
