,0,1,2,3,4,5,6
['2018-02-17T00:00:00.000000000'],Here's what we know about the Russians who have been charged:,"Powerful 7.2 Quake Hits Buildings In Mexico, Minor Damage Reported - GG2",Former Playboy Model Alleges Affair With Donald Trump - GG2,"President Trump and First Lady meet with first responders from Florida school shooting Feb16,2018",Colorado Police found the body of a Saudi student in a river,Grand jury indicts 13 Russian nationals over 2016 election interference,Senior señoras and señores: Loving Trump and living in Mexico -- A haven for Americans attracts a new sort of immigrant
