,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
['2019-02-17T00:00:00.000000000'],FOX NEWS: Lawyer invents fake DUI trial to propose to attorney girlfriend,FOX NEWS: Florida runner attacked by 80-pound dog near half-marathon's end,FOX NEWS: Vogue Brazil editor resigns over 'slavery'-themed party photos,FOX NEWS: Dog in Oklahoma with 2 ‘mouths’ finds permanent home: 'It’s something from a science fiction movie',FOX NEWS: Graham calls McCabe comments 'beyond stunning' as he threatens to subpoena former FBI chief,FOX NEWS: Joe Biden tells Europeans that America is 'an embarrassment',FOX NEWS: New York City's de Blasio blames Amazon for caving on deal for new headquarters in city,FOX NEWS: California AG Becerra plans to sue Trump administration over national emergency declaration,FOX NEWS: Media decry Trump emergency,FOX NEWS: Fierce debate over Andrew McCabe,Japan PM nominated Trump for Nobel after US request: report,FOX NEWS: Hundreds stranded as British airline Flybmi folds,FOX NEWS: At least 20 abortion cases are in the pipeline to the Supreme Court,FOX NEWS: Florida Italian restaurant employee infected with Hepatitis A,FOX NEWS: Is smelling gasoline a dangerous addiction?,"FOX NEWS: 1987 Buick GNX muscle car driven just 8.5 miles sold for $200,000",FOX NEWS: Rally Rd. app lets you invest in collectible cars like stocks,FOX NEWS: 8 ways to stop your phone from tracking you,FOX NEWS: Google is trying to keep your password safe from hackers,"FOX NEWS: Tax prep, Alexa etiquette and more: Tech Q&amp;A",FOX NEWS: Plastic bags may soon be powering your smartphone,FOX NEWS: President Trump declares emergency to build southern border wall,"FOX NEWS: Rep. Matt Gaetz on Democrats' push for more government control, Andrew McCabe's claims",FOX NEWS: Will President Trump provide tax relief for New York?,FOX NEWS: Rep. Ilhan Omar exposes Democratic divide on Israel,FOX NEWS: President Donald Trump: We're talking about an invasion of our country,FOX NEWS: Gutfeld on the Democrats' political pandering,FOX NEWS: Jesse Watters on Democratic control freaks,FOX NEWS: President Donald Trump takes the wall campaign in a different direction,FOX NEWS: Judge Jeanine: Being a leader means making the tough decisions,FOX NEWS: Tomi Lahren goes behind the scenes with the Border Patrol,FOX NEWS: Theodore McCarrick is the first US cardinal to be defrocked,FOX NEWS: Cardinal Theodore McCarrick has been expelled from priesthood by Pope Francis,FOX NEWS: South Korean universities are teaching the basics of love,FOX NEWS: New York City Mayor Bill De Blasio slams Alexandria Ocasio-Cortez's opposition to Amazon,FOX NEWS: Beto O'Rourke says he would tear down the border wall,Jennifer Aniston's plane forced to make emergency landing,The National Emergency Wall; What is Going On?,Trump's Name Is Met With Silence After Pence Calls For Applause In His Honor,NASA twins study shows year in space put U.S. astronaut’s immune system on alert
