,0,1,2,3,4,5,6,7,8,9,10
['2018-08-12T00:00:00.000000000'],Ramon Laureano: A's OFer fires insane 321-foot throw for double play,Crude Posts Sixth Weekly Drop,U.S. soybean cargo docks in Chinese port after weeks at anchor amid trade dispute,‘Suicidal’ airline employee steals plane outside Seattle,Ark. officer fired for telling black men they 'don't belong' in city,Omarosa book claims Trump wanted to be sworn in using 'Art of the Deal' instead of the Bible,Watch: Video shows Baltimore cop repeatedly punching man after brief exchange of words,"twitter feed with video and audio of the ""pilot"" talking to Air Traffic Control.",Stolen Plane Crashes After Airline Employee Takes Off From Seattle Airport,People are donating their frequent flyer miles to reunite families separated at the US-Mexico border,Washington state plane crash: Authorities probe how employee could steal turboprop from SeaTac airport
