,0,1,2,3,4,5
['2017-09-28T00:00:00.000000000'],Firefighters battling large fire at Hubcap Heaven on Airline Drive in the latest scene.,Playboy founder Hugh Hefner dead.,Breaking News A woman was dragged off a Southwest Airlinesflight after t...,"Judge Peels Off Layer of CIA Torture Secrecy - Nearly three years after the Senate chronicled how the CIA tortured detainees, a federal judge ordered the government Wednesday to disclose certain documents referenced in the report.","Hollywood Pays Tribute to Playboy Founder and ""True Legend"" Hugh Hefner",Funny news
