,0,1,2,3,4,5
['2017-12-12T00:00:00.000000000'],"People are taking out mortgages to buy bitcoin, says securities regulator",TIMES SQUARE EXPLOSION FOOTAGE Port Authority Bus Terminal 12.11.2017,South Dakota: Crews race to stop spread of Custer State Park wildfire,Putin and Erdogan warn that US move to recognize Jerusalem as Israel's capital risks escalating tensions,Roy Moore vows to aid Trump’s immigration crackdown after NYC terror attack,Israel And Saudi Make For Strange Bedfellows
