,0,1,2,3,4,5
['2018-11-23T00:00:00.000000000'],"Russian official - Trump's poured: son, brother or twin?",Girl Who Wrote Essay About “Senseless Gun Violence” Killed by Stray Bullet in Milwaukee,Native Americans mark Thanksgiving with day of mourning,Further Drastical Meltdown on Gun sales under Trump,"The sixth caravan of migrants in Chiapas, Mexico 11/22/18",Trump-We May Have To Shut Down Whole Border If Immigration Becomes Uncontrollable.
