,0,1,2,3,4,5,6,7,8,9,10
['2017-12-01T00:00:00.000000000'],Flynn to testify Trump 'directed him to make contact with the Russians',Trump Just Released Embarrassing Vids Of Obama’s Muslim Friends That He Never Wanted Seen – It’s About To Go Down!,Flynn charged with lying to FBI,Kate Steinle trial: Garcia Zarate acquitted in San Francisco pier killing,Boston Style sexual harassment.,FDA moves to speed nicotine replacement product development,"US adopts recovery plan for Mexican wolves, lawsuit planned",Suspects in Georgia cold case allegedly bragged about crime for years,Judge orders US to disclose details of American held in Iraq,Matt Lauer’s lawyers trying to get him $30M payout after firing,Hawaii revives Cold War relic: test system for nuke attack
