,0,1,2,3,4,5,6,7,8,9,10,11
['2017-11-14T00:00:00.000000000'],New Jersey: Former Paterson mayor Joey Torres gets 5 years on corruption charges,"The Intolerant Left -- A conversation with the writers Chimamanda Ngozi Adichie, Ta-Nehisi Coates, and Jeffrey Goldberg about self-righteousness among progressives, the appeal of Donald Trump, and the entitlement that comes with being white in America",12-year-old girl sues Jeff Sessions to legalize medical marijuana nationwide,The Making of an American Nazi -- How did Andrew Anglin go from being an antiracist vegan to the alt-right’s most vicious troll and propagandist—and how might he be stopped?,Families’ suit against gunmaker to get Connecticut Supreme Court hearing,"Dinosaurs extinct because asteroid hit the wrong spot on Earth, scientis...","Ginnie Graham: Years after single mom got 12 years for selling $31 of weed, Oklahoma is still No. 1 for locking up women",New York: Bronx Charity Founder Wants to Pay Bail for Poor Defendants Nationwide,Forsaken Egypt: Poverty darkens Southern Illinois’ beautiful Ohio River Valley region,"Ex-members Say Church Uses Power, Lies to Keep Grip on Kids",Roy Moore calls allegations a 'desperate attempt to stop my political campaign',Amazon faces fines following the death of a second warehouse worker in as many months
