,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
['2017-02-25T00:00:00.000000000'],Justice Department will again use private prisons,Chicago: Pregnant woman among 7 fatally shot in one day,"In Trump Era, What Partisans Want From Their Congressional Leaders",FCC Chairman Goes After His Predecessor's Internet Privacy Rules,Six arrested in Northern Virginia killing linked to MS-13,Donald Trump to address CPAC Video.,"Muhammad Ali Jr., the son of the late boxer Muhammad Ali, was detained for two hours and questioned multiple times about his religion at Fort Lauderdale-Hollywood International Airport",LIVE STREAM:Golden State Times News Podcast Episode 5,"CNN, New York Times, other media barred from White House briefing","Mother finds missing teenage daughter being sold on website, fights back - Kubiiki Pride was scrolling through ads on Backpage.com when she saw an ad selling something that belonged to her. It was her missing 14-year-old daughter.","Press Gaggle by Press Secretary Sean Spicer, 2/24/2017",DNI official challenges reports of low morale in intelligence community,Slate writer takes heat for Colmes obit,NRA Gun Safety Rules You Need To Know By Heart,"CNN, other media outlets barred from White House briefing","Trump: Without Action, Obamacare Would Implode. Speaking at CPAC, the president again vowed to repeal and replace President Barack Obama's health care law.","J.C. Penney to close 130 to 140 stores, sales dip",Support for 2010 health care law reaches new high,"""Among likely unauthorized immigrants, 55% say they have serious concerns about their place in the country after Trump’s election."""
