,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
['2019-11-13T00:00:00.000000000'],"FOX NEWS: Man reportedly loses 400,000 airline miles for sneaking 'fat cat' onto flight","FOX NEWS: DC bars offering impeachment inquiry specials, opening early to screen hearings",FOX NEWS: College student who re-sells Krispy Kreme doughnuts as a side job is awarded with new van,Police used city funds to taxi homeless woman to SF Police chief and commander defend action as part of city's 'boutique approach' to homelessness,The new movie: Sonic the Hedgehog releases its new trailer with a bang,FOX NEWS: Bikini-barista coffee shop in Portland disappears after owners fight with cyclists,FOX NEWS: All-wheel-drive Toyota Camry sedan returns to battle SUVs,FOX NEWS: Driver rescued from car balanced on narrow pipe over ditch,FOX NEWS: Rockefeller Center Christmas tree arrives in New York City: 12 things you never knew about the famous fir,The Impeachment Inquiry’s Main Players,"FOX NEWS: Horrific home inspections: The strangest, scariest things inspectors have seen during their visits",FOX NEWS: Southwest allegedly flying 49 jets that don't meet federal safety standards,Window Cleaning Washington &amp; Pressure Washing Company Pittsburgh,Can we trust voting machines won’t be hacked?,"How LGBTQ Education Is Gaining in Tax-Funded Schools, From Pre-K on Up",What Is DACA? And How Did It End Up in the Supreme Court?,The Man Trump Trusts for News on Ukraine,Democratic Ad Campaign Spotlights Trump Voters With Regrets,"ISIS Leader al-Baghdadi May Have Had U.S. Hostage Executed, Witness Says",Democrats Look to Build Case That Trump Tried to Bribe or Extort Ukraine,Major Nurses’ Union Backs Bernie Sanders and His Push for ‘Medicare for All’,"Where Civility Is a Motto, a School Integration Fight Turns Bitter",Donald Trump Jr. Event at U.C.L.A. Disrupted by Far-Right Group,Jimmy Carter Is Recovering From a Brain Procedure,FOX NEWS: Mommy blogger comes clean after being outed as a former sex worker,FOX NEWS: Video of judge holding baby during mom's swearing-in as lawyer goes viral,Impeachment hearings: A look at who's scheduled to appear next week,Temperatures plummet along East Coast as snow blankets Midwest,"Countries with the highest inflation: In this nation, residents pay 5 million for just 5 tomatoes",H1b visa: US tech companies play green card to hold on to talent,"Veteran products💙❤️, from t-shirts to mugs, click the link to purchase http://bit.ly/2O2blhU use promo codes “VETS123” for discounts http://bit.ly/2O2blhU",FOX NEWS: McDonald's iced coffee with dead mouse claim sparks skepticism on social media,Dr. Michael Baden no DNA test was performed on Epstein to confirm his i...,Trump Has Considered Firing Intelligence Community Inspector General,FOX NEWS: Anti-PG&amp;E beer sparks backlash against California brewery,FOX NEWS: UK bakery chain suggests switching from jelly doughnuts to ring doughnuts as part of healthy-eating push,FOX NEWS: Wine thief caught sampling various bottles on grocery store security cameras
