,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2017-12-11T00:00:00.000000000'],“Trumping Democracy” -- New Documentary Traces Trump's Election Win,Trump sex harassment accusers demand congressional inquiry,"Ohio town, solid for Trump, now frets over EPA slowdown - The City Council moved unanimously last month to send a protest letter to the Environmental Protection Agency about a hazardous-waste incinerator near downtown.","At 230,000 acres, Thomas fire is now the fifth-largest wildfire in modern California history",1 In Custody After Underground Blast Near Port Authority Bus Terminal in NYC,Ohio: Coventry woman charged with murder and dismemberment of husband,Explosion in NYC? Pipe bomb? (Article in Polish),California wildfires now larger than New York City and Boston combined,California's Thomas Fire scorches area larger than New York City,Kansas: Men accused of bomb plot want Trump voters on jury,Roy Moore Accuser Leigh Corfman Speaks Out: 'He Seduced Me’ At Age 14,Update: Thomas Fire in California Rages On with Containment of Only 15%,Putin's Revenge,Former (Stanford) Grad Students: Our Professors Raped Us,Fire crews fighting to defend Carpinteria from re-energized Thomas fire,California fires rage into second week as massive blazes are ‘expected t...
