,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
['2019-10-18T00:00:00.000000000'],"FOX NEWS: Barber accommodates boy with autism, cuts hair outside",School Security Officer Fired for Repeating Racial Slur Aimed at Him,Mattis Mocks Trump’s Bone Spurs and Love of Fast Food,FOX NEWS: Baby's 'Office'-inspired Halloween costume is huge hit,"FOX NEWS: Stephen King to turn Maine home into museum, writers' retreat",Video Shows NYPD Officer Awkwardly Tossing Weed Into Brooklyn Man’s Car,CNN fails to draw viewers as Dem debate ratings sink to new low for 2019,Video giant Twitch pushes Trump rallies and mass violence into the live-stream age,FOX NEWS: Universal theme park visitor suing over 'deceptive' unlimited soda deal,FOX NEWS: Bride surprised with chicken-nugget bouquet at Ohio wedding,FOX NEWS: Ford 'Mustang-inspired' electric SUV's secret spilled by Electrify America,FOX NEWS: NASCAR team back on track after scary truck crash,FOX NEWS: The high-performance Aston Martin DBX SUV packs heat ... in a gun cabinet,Want to ask Presidential Candidate Andrew Yang questions? He will be answering questions live all day long today!,FOX NEWS: Woman's 'genius' trick to avoid airline baggage fee goes viral,FOX NEWS: Photo of 2-year-old with cerebral palsy in 'Up' Halloween costume goes viral,Read Mulvaney’s Conflicting Statements on Quid Pro Quo,FOX NEWS: Sam Adams' newest beer is illegal in 15 states,FOX NEWS: Royal Caribbean cruise passenger banned for life after scaling balcony to take selfie,"Trump Visits Texas, Where the Fallout From a Secret Tape Awaits Him","Mulvaney Says, Then Denies, That Trump Held Back Ukraine Aid as Quid Pro Quo","Northeast ‘Bomb Cyclone’: Powerful Winds Knock Out Power to 500,000","Son of Ron Ely, ‘Tarzan’ Actor, Kills Mother Before Police Shoot Him Dead, Officials Say",Gordon Sondland Elbowed His Way Into Ukraine Policy. It Could Cost Him.,Harvard students mocked Asian applicants who received lower personality scores,"Woman Who Said Officer Removed Her Tampon Will Receive $205,000",Trick or Treat Halloween Trendy Fashion,"A message to the American people from Syria - your media is lying to you. Syrian girl Oct. 17, 2019","Jake Tapper: I thought this Trump letter was a joke ... it's real Oct. 9, 2019",Amber Alert issued for 15-year-old North Carolina girl,Most U.S. Dairy Cows Are Descended From Just 2 Bulls. That's Not Good
