,0,1,2,3,4,5,6,7,8,9,10
['2018-04-19T00:00:00.000000000'],Good Grief. Cohen’s World Gets Mobbier The Closer I Look,US authorities ‘used illegally obtained evidence to charge Patrick Ho’,Not sure it's prayer they need at this moment.,22 minutes of terror on Southwest Flight 1380: How an ordinary trip turned tragic,"25 years on, slain Japanese exchange student recalled by friends",Trump's ex-campaign chief Manafort to seek dismissal of charges,Sandy Hook parents sue radio host Alex Jones for defamation,Kansas militia men guilty of plot to bomb Somalis' mosque,Trump’s Latest Executive Order Will Eliminate Incentives for Welfare and Dependency,"Guns Sold by Police End Up with Drug Dealers, in Gang Houses",U.S. appeals court says Ohio cannot block Planned Parenthood funds
