,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
['2017-09-14T00:00:00.000000000'],"Trump, Dems move closer to deal on DACA",Why choose Los Angeles to host summer olympics 2028 ?,"The Silicon Valley execs who don't eat for days: 'It's not dieting, it's biohacking' Techies are pushing the trend of intermittent fasting for weight loss – made popular by diets like the 5:2 plan – to the extreme. Are they crazy?","Labor Union Approval Best Since 2003, at 61%",Three Cheers for Cultural Appropriation,When America’s melting pot works,Liberals and conservatives must stand together against the extremes [Opinion piece],Trump's DACA dealings throw both parties for a loop,Breakthrough in World of Energy - really good project,Seven Days of Heroin- A chilling look into the growing Heroin epidemic through events of a week in Cincinnati,Seven Days of Heroin- A chilling relook into the growing Heroin epidemic through events of a week in Cincinnati,Hurricane Irma: Trump heads to Florida to see damage,ESPN accepts anchor's apology for Trump tweets,Ending DACA was an act of pure cruelty by Trump!!,"List of Contestants of Miss America 2018: Details, Date, predictions, votes, parade, winner, Pageants &amp;amp; judges","The Maine Supreme Judicial Court grilled attorneys about the dangers, cost and legality of using medical cannabis instead of prescription opioids in a landmark workers’ compensation case Wednesday.","Utah blood nurse arrest 'violated police codes', says report","Suspect in Freeman High School shooting in custody (Spokane, WA)"
