,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2018-12-01T00:00:00.000000000'],Trump discussed with Moon Jae In plans to hold the second summit the US – DPRK,Dow Jones and S&amp;P 500 compensated the loses and ended November on green,Pence shares picture of himself meeting a SWAT officer with a QAnon conspiracy patch,Former US president George H.W. Bush dies at 94,USA proposes changes to h1b visas to be given to most skilled highest paid foreign workers,Former President George H.W. Bush dead at 94,George HW Bush dies at 94,Dead,"Substitute teacher told 1st graders Santa isn't real, basically ruined Christmas",These 5 Republican senators are the definition of corruption.,"""I can't imagine a more serious national security threat than a U.S. President who is compromised"" by ""the most hostile foreign powers that we face""",Spectacular Argentina Cultural performance at Colon Theatre in front of many World Leaders and Presidents in Buenos Aires G20 Summit ! Amazing performances and performers and warm welcoming,"Major earthquake hits near Anchorage, Alaska, briefly triggering tsunami warning","Law enforcement officials tell NBC News that when it comes to the campaign finance felonies to which Cohen has already pled guilty, if it were not for Donald Trump being president, he almost certainly would have been indicted too.","Here comes the governmint: The FDA turns its attention to menthol cigarettes -- Concerned about their appeal to children, the FDA wants to ban minty smokes",White Liberals Present Themselves as Less Competent in Interactions with African-Americans -- A new study suggests that white Americans who hold liberal socio-political views use language that makes them appear less competent in an effort to get along with racial minorities.
