,0,1,2,3,4,5,6,7
['2018-07-12T00:00:00.000000000'],Government reopens investigation of Emmett Till's 1955 lynching,"TSA Agents Immune From Flyer-Abuse Lawsuits, Court Rules","Adult film star Stormy Daniels arrested at Ohio strip club, attorney says",Baltimore police stopped noticing crime. A wave of killings followed.,Mueller team listening to Manafort’s jail phone calls,"America’s getting $10 trillion in tax cuts, and 20% go the richest 1%",Hugs and sobs: Families separated in US return to Guatemala,Pompeo's North Korea meeting went 'as badly as it could have gone'
