,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-01-20T00:00:00.000000000'],Trump be like...,Anti-Trump protesters block some entry points to inauguration,my vlog,"Trump to become president of India 3 advantages, disadvantages remain in PAK: Expert",Trump Pledges To Unify United States On Inauguration Eve,‘Learning Curve’ as Rick Perry Pursues a Job He Initially Misunderstood,Intercepted Russian Communications Part of Inquiry Into Trump Associates,U.S. releases last batch of Osama bin Laden’s documents,Donald Trump is planning to visit CIA headquarters on Saturday,Michelle Obama bids the White House goodbye,One U2 Song Has Defined A Decade Of Important Moments For Obama,"Congress moves to give away national lands, discounting billions in revenue and millions of jobs",Obama in letter to America: 'You made me a better man'
