,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
['2017-01-12T00:00:00.000000000'],"Breakng News Mike Pompeo, Donald Trump's choice for CIA director, lists ...",Nine things Obama will be remembered for,Trump at war with all sides in his news conference,WATCH FULL: President-Elect Donald Trump Holds Press Conference at Trump...,Design Portfolio,Breaking News The first images of Joseph Fiennes as Michael Jackson that...,Microsoft staff 'suffering from PTSD',What is Watersportsgate?,Highlights of President-elect Donald Trump's press conference,"Donald Trump shuts down CNN reporter ""You're fake news"". Trump's press conference as president-elect",Buzzfeed’s Trump report takes ‘fake news’ to a new level,Marco Rubio Won’t Commit to Voting for Rex Tillerson,Trump Concedes Russia’s Interference in Election,"Concealed Carry Weapons Permit, 5 Benefits of having one",Russian SU-27 Jet Intercepts US Navy Spy Plane Over Black Sea
