,0,1,2,3,4,5,6
['2017-05-17T00:00:00.000000000'],"Donald Trump, Russia and classified information: Here's what we know",Did Trump Ask FBI to End Investigation Into Flynn?,Trump asked FBI's Comey to drop Flynn inquiry - reports,22 29 OnPolitics Today: Can we please not do this in front of the whole planet?,Trump asked Comey to end investigation of Michael Flynn: source,USA VS N.KOREA,Melania Trump through the years: Meet the new first lady
