,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
['2017-08-25T00:00:00.000000000'],Nation's oldest Civil War pensioner collects $73 a month from VA,Kremlin-linked network amplifies 'alt-right' media,Brazil abolishes huge Amazon reserve in 'biggest attack' in 50 years,"Interior secretary recommends Trump alter at least three national monuments, including Bears Ears",Replica Ray-Ban RB4105 Folding Wayfarer Sunglasses Black Frame,Texas prepares as Harvey strengthens to Category 2 storm,Report: Some patients treated for putting sunblock in their eyes during eclipse,Stolen Copy of Columbus Letter Found in U.S.,Florida executes convicted double-murderer Mark Asay using new drug,"A Missouri teen reunited with her birth mother – who then killed her and burned her body, police say","Alaska: Nearly a year later, no testing done on sex assault kits",Hurricane Harvey poised to unleash flooding disaster on Texas into early next week,"Every American Should Watch This Video,Kim Jong shows His nuclear Strength",Arizona man fired after posting about driving through Trump protesters,D.C. judge approves government warrant for data from anti-Trump website,"Using a new drug, Florida executes a death-row inmate for the first time in a year-and-a-half","For the first time in state history, Florida is expecting to execute a white man Thursday for killing a black person — and it plans to do so with the help of a drug that has never been used before in any U.S. execution.",Carter Page Went to Moscow With a Tape of Donald Trump Offering Treason For Hacking
