,0,1,2,3,4
['2017-06-07T00:00:00.000000000'],"Trump's Self-Inflicted Wounds Keep Coming, One Tweet at a Time",North Korea accuses Trump of being 'selfish' over Paris climate pact,Melania Trump Is Having An Affair With Head Of Security In Trump Tower Lobby,Muslims 'outraged' by billboard that insults prophet Mohammed,Accused leaker Reality Winner called Trump an 'orange fascist' on Twitter
