,0,1,2,3,4,5,6,7
['2017-06-03T00:00:00.000000000'],Walmart is asking employees to deliver packages on their way home from work,Why trump might be the best president in dealing with climate change,South Dakota judge to lawyers in BPI “pink slime” case: “You need to be trial lawyers. A litigator drinks wine and takes depositions. A trial lawyer drinks whiskey and tries cases.”,Autopsy: Drugs taken by Chris Cornell didn't cause death,"‘It’s Censorship!’ Bloom, Griffin Waste Time Whining About Griffin Losing CNN Job",3 years in prison for soldier who lied way to Purple Heart,"U.S. now can ask travelers for Facebook, Twitter handles",Dad overdoses on heroin to teach his son a lesson
