,0,1,2,3,4,5,6,7
['2018-07-14T00:00:00.000000000'],"ICE agents arrest 18 human smugglers, 117 illegal immigrants in Texas, New Mexico",How to safely remove invasive giant hogweed plant,'She was a blessing': Nancy Sinatra dies at 101,Gov. Andrew Cuomo moves closer to marijuana legalization in New York after NYSDOH report,Police called on boy delivering newspapers,Prices are rising faster than they have in six years,Mueller: Congressional candidate sought stolen documents from Russian spies,Webroot Customer Service Number
