,0,1,2,3,4,5
['2018-07-17T00:00:00.000000000'],'Trump Baby' protest blimp is coming to America,"Former aide to top Russian arrested as foreign agent who eyed NRA, pols",Las Vegas hotel sues shooting victims,23 injured after lava hits tour boat on Hawaii's Big Island,Trump praises Putin's 'incredible' offer for special counsel investigators to 'come and work' with Russia on probe,"National Guard deployment led to more than 10,000 arrests of illegal immigrants, says CBP"
