,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
['2017-06-15T00:00:00.000000000'],Polygamous sect leader Lyle Jeffs captured after a year on the run,Yellen: The Fed Will Raise Short-Term Interest Rates,"DREAM TEAM: Right After Trump Proposed His Budget, Ben Carson Said What EVERYONE Was Thinking",Federal Reserve raised the US key interest rate,Congressional ballgame goes on despite shooting,Steve Scalise shooting: Is liberal-conservative vitriol to blame?,"In a dramatic turnaround, a federal judge has ruled that permits to complete the Dakota Access Pipeline must be reconsidered, and the Standing Rock Sioux Tribe has demanded the flow of oil through the pipeline be stopped.","Contra Costa County DA quits after charges filed - California Attorney General Xavier Becerra’s office filed 13 felony charges against him in connection with his admitted use of $66,000 in campaign funds for personal expenditures.","An investor in the Jay Peak development project that federal officials allege was really a massive Ponzi scheme has sued the state of Vermont, claiming officials knew about the fraud but covered it up.",South Dakota 'pink slime' trial: ABC News reporter concluded 'there was a story to do' on beef product,Michigan Attorney General Bill Schuette ups the ante in Flint water crisis with new manslaughter charges,6 DNC protesters found guilty in federal court,"Congress baseball gunman was a Trump-hating 'angry little man': Hero cops kill Illinois man, 66, who opened fire on Republican lawmakers on the President's birthday, leaving five injured",Gunman spent weeks scoping out field before shooting,How a Trump resistance group in northern Utah called out its congressman for a lack of representation,Bernie Sanders says Alexandria shooter was campaign volunteer,Congressman Steve Scalise among five others wounded in Shooting at baseball field,Congressman Steve Scalise among five others wounded in Shooting at baseball field
