,0,1,2,3,4,5,6,7,8,9
['2017-10-27T00:00:00.000000000'],West Virginia Department of Environmental Protection orders answers to what burned in Parkersburg warehouse,FCC to vote on rolling back media ownership rules,70-year-old man missing in Biloxi was last seen on Poppâs Ferry Road,Mississippi: Death row inmate's triple killing conviction overturned,"Man accused of killing, eating girlfriend deemed incompetent",canada us cross border tax,"Hammers, axes will help test Trump border wall prototypes",Rep. Nunes: Trump Dossier Is The Biggest Intelligence Failure Since 9/11,Insys founder and Arizona billionaire John Kapoor arrested in opioid-marketing case,"New York: One day after Federal charges, Suffolk County District Attorney Thomas J. Spota announces resignation"
