,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-01-09T00:00:00.000000000'],Manhunt Underway for Orlando Police Officer Murder,"In Tampa, Food Not Bombs activists arrested for feeding the homelessâagain",Golden Globes 2017 winners,He was assaulted and called un-American at a Trump rally. Can he forgive the man who did it?,California funds 1st US inmate sex reassignment,"Navy, Trump planning biggest fleet expansion since Cold War",Gary anderson flip or flop | christina el moussa | gary anderson contrac...,Clinton Ally Predicts She’s Done With Electoral Politics,Republican senators urge Trump to embrace findings on Russia hacking,How Trump Tapped Into Social Networksâ Power,ABC EXLUSIVE: Obama Says He's 'Enjoyed' Conversations with Trump,Why Does Donald Trump Consider Pakistan as the main reason for terrorism 🇲🇾🇲🇾🇲🇾🇵🇰🇵🇰,Legal Battle Over Paint Bill Lingers as Trump Preps for Presidency
