,0,1,2,3,4,5,6
['2018-02-04T00:00:00.000000000'],Priebus: Trump isn't getting ready to fire Mueller,"As F.B.I. Took a Year to Pursue the Nassar Case, Dozens Say They Were Molested",Kansas chemistry instructor arrested by ICE while taking his daughter to school,"Tom Brady continues to defy history, as he becomes oldest MVP in NFL history",ICE arrests father of 3 as he was getting kids ready for school,Colorado teacher accused of assaulting student who refused to stand for Pledge,Gym teacher accused of assaulting student who wouldn’t stand for Pledge of Allegiance
