,0,1,2,3,4,5,6,7,8
['2018-04-28T00:00:00.000000000'],Trump calls on Democratic senator to resign after VA pick drops out,Elaine Chao: US infrastructure plan explained,Breaking: Clapper lied to the Intelligence Committee,he is real talllented and real hero of america. we all love from bangladesh,Florida dad outraged by sexually explicit question on teen's homework assignment,Guinea founder's son 'enslaved girl in Texas for 16 years',Chelsea Manning Reveals Senate Campaign: ‘Abolish ICE’ to Stop ‘Ethnic Cleansing in America’,‘Mad Dog’ Mattis: War in Iran is ‘Very Likely’ Unless Iran Leaves Syria,How Over 5000 US Water System Carry Too Much Lead
