,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-01-14T00:00:00.000000000'],"Congress will consider proposal to raise H-1B minimum wage to $100,000",Top 5 Muslim Inventions That Changed the World!,Protesters shut down Milo Yiannopoulos event at UC Davis,"UN alarmed at migrants dying of cold, dire situation in Europe","Thai Fighter Jet Saab JAS 39 Gripen‬‬ Crashes During Children's Day Air Show in Hat Yai, Thailand",Kamiyah mobley missing | kamiyah mobley wiki | kamiyah mobley found | sh...,"How can Takata pay $1B fine by pleading guilty and still survive and maybe thrive? $1,000,000,000",WhatsApp is vulnerable to snooping,Obamacare repeal plan goes to House of Representatives vote,Try Not To Laugh - Little kid have a fun,Trump's Pick for Defense Sec. Made Millions in Defense Industry After His 2013 Retirement,Immigrant groups to rally against Trump's planned crackdown,NSA intelligence sharing
