,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
['2018-04-20T00:00:00.000000000'],"1 injured in shooting at Florida high school, authorities say",America's nuclear headache: old plutonium with nowhere to go,U.S. sorghum armada U-turns at sea after China tariffs,Exclusive: U.S. sorghum armada U-turns at sea after China tariffs,Man linked to 9/11 attacks on U.S. captured in Syria -Pentagon,Gun-control activists rally near Columbine High School ahead of walkouts,Lance Armstrong has agreed to pay $5m (£3.5m) to the US govt to settle a long-running Case,Lance Armstrong settles $100M lawsuit with US government,Lance Armstrong settles $100M lawsuit with US government,"Minnesota: Prince was a high-profile casualty to fentanyl-laced pill scourge - On Thursday, Carver County Attorney Mark Metz said evidence suggested that Prince unknowingly took counterfeit Vicodin painkillers that actually contained fentanyl.",Two Florida sheriff’s deputies shot dead through window of Chinese restaurant while eating,Wells Fargo will be fined $1 billion,"Laura Ingraham's Ratings Surge 36% In Demo Despite David Hogg Boycott, Hit All-Time High",National School Walkout on April 20: a new wave of gun control activism,"Wells Fargo loses teachers union AFT over ties to NRA, guns"
