,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2018-03-27T00:00:00.000000000'],"Mark Zuckerberg has decided to testify before Congress, sources say",John Paul Stevens: Repeal the Second Amendment,The US needs to borrow almost $300 billion this week,The Latest: Kim speculation triggers action by China censors,Retired Supreme Court Justice John Paul Stevens calls for repeal of Second Amendment,US Securities and Exchanges Commission to Review Cryptocurrency Hedge Funds,Stormy Daniels sues Trump lawyer Michael Cohen for defamation,White nationalists and their agenda infiltrate the mainstream,Ajit Pai celebrates after court strikes down Obama-era robocall rule,Stormy Daniels sues Trump lawyer for defamation and alleges illegal cover-up of hush money,"No, Parkland Student Emma González Did Not Rip Up the U.S. Constitution",This [Mass.] statehouse has a ‘General Hooker Entrance.’ A female lawmaker wants it removed,"Democrats, it's time for you to dump Hillary Clinton -- If Democrats want to keep winning elections, it’s time for them to file a restraining order against Clinton",What the Starr investigations tells us about Mueller's probe -- How did Ken Starr's investigation into President Clinton resemble — and differ from — the ongoing Mueller investigation?,This [Mass.] statehouse has a ‘General Hooker Entrance.’ A female lawmaker wants it removed Read more here: http://www.miamiherald.com/article206375084.html#storylink=cpy,MARCH FOR OUR LIVES POWERFUL SPEECH BY STUDENTS OVER FLORIDA KILLINGS
