,0,1,2,3,4,5,6,7,8
['2018-10-18T00:00:00.000000000'],Trump threatens Mexico over migrant caravan: “CLOSE OUR SOUTHERN BORDER”,Donald Trump withdrew the US from the Universal Postal Union,"After finding top Clinton aide ‘committed perjury’, federal judge ‘dumbfounded’ that DOJ gave her immunity",CDC Confirms Rare Polio-Like Virus Acute Flaccid Myelitis in 22 States,At Least 25 Earthquakes Strike Alaska in 24 Hours: USGS,Twitter says it won't suspend Louis Farrakhan over tweet comparing Jews to termites,Woman who blocked black man from entering his own apartment defends her actions,U.S. Treasury official charged with leaks linked to Russia probe,Congressman Mike Grimm Eyes Political Comeback - Video
