,0,1,2,3,4,5,6,7
['2017-10-17T00:00:00.000000000'],"Eight and a half months after the Feb. 1 uprising at the James T. Vaughn Correctional Center resulted in the death of correctional officer Steven Floyd, charges have been announced by the Delaware Department of Justice.",Is the US President's Salary Taxable?,"Ohio: Jail program offers reentry help for inmates - ""A newly released study of Lucas County jail inmates in a heroin-treatment program found many used the drug to self-medicate and suffered mental health problems.""","Citing past clashes and protests, Florida Gov. Rick Scott on Monday declared a state of emergency in advance of a speech white nationalist Richard Spencer is scheduled to give at the University of Florida.",Mississippi: A mistrial was declared Monday in the murder case surrounding the 2014 burning death of 19-year-old Jessica Chambers after the jury came back with a not guilty verdict before deciding they were hopelessly deadlocked.,Kansas stole 23 years of Lamonte McIntyre's life. His compensation: $0 - Kansas is one of 18 states that offers zero compensation for individuals who have been wrongly incarcerated and later exonerated.,"U.S., JAPAN, PLANNING ANOTHER TRADE MEETING",'Alien abductee' mom in high-stakes run for Congress - Fox News
