,0,1,2,3,4,5,6,7,8
['2017-12-10T00:00:00.000000000'],Poll: Do you think that an investigation should be conducted to uncover possible co-operation between ISIS and Obama?,Southern California's fire devastation is 'the new normal',America needs more bomb-sniffing dogs raised in our own country to keep us safe,Uranium firm urged Trump officials to shrink Bears Ears National Monument,"This is not a joke. Our closest allies are repulsed by the behavior of our President. Our leadership in the world has been diminished. The beacon of light that illuminated western civilization, and the world, is being snuffed before our eyes.","The billionaires, lobbyists, and Christian extremists behind Trump’s Jerusalem move",Heavy marijuana use linked to rare vomiting illness,California Wildfires Stoked by Increased Winds as Residents Flee,Firefighters Near-Powerless In Battle Against California Infernos
