,0,1,2,3,4
['2017-12-26T00:00:00.000000000'],Mainstream Media's Coverage of Net Neutrality Repeal Was Atrocious,Congressman Trey Gowdy Puts A Stop To Barack Obama’s Interference,"More bitter cold, snow expected after snapping Christmas Day records","Cruise ship accident : 'We missed it by 30 seconds,' family says",New Leaked Video of Cardi B Dancing Completely Naked
