,0,1,2,3,4
['2017-05-16T00:00:00.000000000'],"Is it legal for Trump to share classified intelligence? Yes, but risky, experts say","WikiLeaks’ publication of alleged CIA-created malware instructions, which the CIA has not confirmed as authentic, diverts attention away from how numerous other state-sponsored agents are aggressively seeking to steal intellectual property and other data, security experts say.",Disney's Iger Says Hackers Claim to Be Holding Movie for Ransom,Private jet crashes near Teterboro airport in NJ,Wildlife officials attempt to corral a bear hit by car on 210 Freeway in...
