,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
['2018-12-19T00:00:00.000000000'],Remember the Big Story in the Russia Scandal: Donald Trump Betrayed America,Trump orders rapid withdrawal from Syria in apparent reversal,Trump's federal judge sister Maryanne Trump Barry is heavily implicated in NY Times report on family tax evasion,US Senate passes major crime reform bill championed by President Trump,Nevada becomes first state with majority female legislature,Trump signs executive order giving employees time off on Christmas Eve,Crime and murder fell in America’s most populous cities in 2018,The US reportedly plans to pull all its troops from Syria as Trump declares victory over ISIS,The Trump Foundation Gets Put to Sleep,Honduran mom and children in iconic tear gas photo allowed into U.S.,Chinese billionaire Jack Ma says the US wasted trillions on warfare instead of investing in infrastructure,Dozens of complaints against Brett Kavanaugh are dismissed,"Americans shelled out $10,739 per person on health care last year, but growth in spending slows -- * US health-care spending growth slowed considerably last year * Spending grew by 3.9%, a rate not seen since 2013 * Americans spent $3.5 trillion, or $10,739 per person","Almost half of U.S. adults have seen a family member jailed, study shows -- About 6.5 million adults have an immediate family member incarcerated.","Republican candidates spent big bucks at Trump hotels, golf clubs, and resorts","Congress Now Has a Very Full, Very Ugly Picture of How Russia Targeted Black Americans. Will Lawmakers Finally Do Something About It?",PC Matic Customer Service
