,0,1,2,3,4
['2018-01-22T00:00:00.000000000'],Trump's US Secretary of State Rex Tillerson Slips Secret Coins to London Police on UK Embassy Visit,Senate Day 3: Majority Leader Mitch McConnell debates continuing resolution to open government,US shutdown: Government services closed as working week begins,Cops may bring in cadaver dogs to search for possible remains of other children at Calif. 'house of horrors','Today' feud brewing as hosts trade jabs on air
