,0,1,2,3,4,5,6,7,8
['2017-12-22T00:00:00.000000000'],The Latest: Trump signs $1.5 trillion tax overhaul into law,"UN approves resolution condemning US recognition of Jerusalem as Israeli capital,Votes 128-9","These were the worst passwords of 2017, study finds","Oyster shucking? A duel? No, Virginia will pull a name from a film canister to settle tied election",Famed conductor Charles Dutoit accused of sexual misconduct,Trump and the NFL Agree: Taxpayers Should Keep Subsidizing Stadiums,Trump will delay bill signing to avoid automatic spending cuts from kicking in during an election year,The secret backstory of how Obama let Hezbollah off the hook,8.8 million sign up for Obamacare in strong showing
