,0,1,2,3,4
['2017-01-10T00:00:00.000000000'],Donald Trump gives son-in-law Jared Kushner government job,Protests in Congress as Trump's nominees face tough questions,Trump names son-in-law as senior White House adviser,Divisions Lurk Inside Trump’s Economic Team,"A Greek Philosopher from 2,500 years ago thinks President Elect Trump is on the Path to War."
