,0,1,2,3,4,5,6
['2018-03-25T00:00:00.000000000'],Trump tweets 'many lawyers and top law firms' want to join his legal team,March for Our Lives could be the biggest single-day protest in D.C.'s history,The Cyber Attack On Major City Of America By Ransomeware Demanding Bitcoin,What Emma González Said Without Words at the March for Our Lives Rally,March for deception,Gallup: Only 7% of K-12 teachers want to carry guns in the classroom,Just an amazing bunch of kids!
