,0,1,2,3,4,5,6,7
['2018-04-30T00:00:00.000000000'],U.S. top court turns away Google fight over business patents,Strike by Arizona educators enters third day,Pompeo says U.S. open to 'two-party solution' for Israeli-Palestinian conflict,Attention: Get Walmart Gift Card $500 Walmart Shopper!,Dozens of migrants in caravan stuck at US-Mexico border,Would a black woman be able to speak to a police officer this way?,Atlanta ransomware attack cost city more than $5 million,The Latest: Central American asylum seeker feels confident
