,0,1,2,3,4,5
['2017-04-18T00:00:00.000000000'],Suspect in Facebook video murder kills self in Pennsylvania: police,"Florida's U.S. 1 the Deadliest Highway in America, Study Shows",Cleveland murder suspect Steve Stephens kills himself after pursuit,Israel ambassador to U.S. accompanies Jim Mattis on Mideast trip,Man accused of Facebook video killing said he 'just snapped',"Police announce $50,000 reward for arrest of Facebook killer as search intensifies"
