,0,1,2,3,4,5,6,7,8
['2018-07-07T00:00:00.000000000'],"As trade war rages, the shoe biz goes on for Ivanka Trump and China","ICE says it seized $43M worth of counterfeit items in Laredo, Texas",Klamathon Fire Kills 1 After Spreading Eight Times in Size In One Day in Northern California,Singer Chris Brown arrested for felony assault in Florida,#wallscantstopus #sisepuede #nobigotry #wallcantstopus #independencefromtyranny,"U.S. adds 213,000 jobs in June as unemployment makes surprise rise",Trendmicro Support Phone Number,Webroot Support Phone Number,Call Roadrunner Support Number
