,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
['2017-07-19T00:00:00.000000000'],Justices allow strict enforcement of Trump refugee ban,Supreme Court: Grandparents can enter US despite travel ban,STONEWALL STOPS Wasserman Schultz to allow feds to examine computer sought in IT probe – ReportersLab,Carrier to lay off 300 employees on six-month anniversary of Trump's presidency,Six Months into His Presidency Trump Battles Weak Polls and High Expectations,Word Play Becomes the Ultimate Free Lunch Nothing Burgers All Day,US Navy Punishes Sailor,US Imposes New Sanctions,Tillerson to shutter war crimes focused State Dept. office: report,Disgraced former U.S. House Speaker Dennis Hastert faces sex-offender treatment with prison release,British Court rules Hacktivist 'Lauri Love' can be extradited to USA,Social Security benefits set to increase by largest amount in years,US general warns of out-of-control killer robots,"Pass It Down launches physical product to connect families, preserve memories","House Budget Committee Unveils Spending Proposal, includes cuts to SOCIAL SECURITY.","Harley-Davidson can't rev up motorcycle sales, will cut jobs",Genital mutilation investigation spreads to 5 states,McConnell's Obamacare repeal plan stalled,Cop who killed Justine Damond was already under investigation for 'assault and battery' of another woman - as chilling audio captures Australian victim's last moments,Earthquake Shook Russia – Tsunami Satkhta Issued
