,0,1,2,3,4,5,6,7,8,9
['2018-12-18T00:00:00.000000000'],Top US doctor urges 'aggressive' steps against e-cigarettes,"The Art of No Deal, WH Caves.",Ducey picks Martha McSally for US Senate,California: Trump travel ban keeps Yemeni mother from seeing dying 2-year-old in Oakland,1MDB: Malaysia charges Goldman Sachs and two bankers,Cambridge Analytica and the Computer Fraud and Abuse Act (18 U.S.C. § 1030),Follow the Rubles – And Then Decide if you Care - The People's Rule,Woman accused of climbing Statue of Liberty said she had nightmares about kids in cages,Trump And Russians Conspired For Years To Steal The Election,Following the Money: Trump and Russia-Linked Transactions From the Campaign to the Presidential Inauguration
