,0,1,2,3,4,5,6,7
['2017-07-08T00:00:00.000000000'],"Trump and Putin find chemistry, draw criticism in first meeting","In Colorado, ‘confusion,’ ‘hysteria,’ and voters unregistering at some local election offices",Defense System Amid North Korea Threats Australia Developing Missile,Montana geology creates unusual earthquake risk that isn't fully understood,Loss of a true hero,Stockton program would pay men not to shoot each other,Savage “Knockout Game” attack captured on surveillance camera,"SMASH: Job growth surges by 222,000, way above expectations"
