,0,1,2,3,4,5
['2018-02-18T00:00:00.000000000'],Trump Blames Obama and Democrats for Failing to Stop Russian Meddling,Punish doctors who prescribe weed too easily? Could get year in prison for not conducting a full medical exam first,Philadelphia‬ Old City‬ 4-Fire Alarms ‪Emergency evacuation,-Super Bowl 52- Massive Hit-(causes concussion)-Malcom Jenkins vs Brandin Cooks,Florida School Shooting (new cell phone video) -taken by students-,Florida school shooting: Dolphins donate to family of coach Aaron Feis
