,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
['2019-07-21T00:00:00.000000000'],FOX NEWS: Two Southwest Airlines planes collide while backing away from the gate at Nashville Airport,FOX NEWS: Couple surprised on wedding day by man who received their 11-year-old son's heart: 'It’s something we’ve always wanted',FOX NEWS: Security scare shuts down Universal Studios parking garage: 'It's madness everywhere',Chinese Money in the U.S. Dries Up as Trade War Drags On,Republicans Prep for Mueller Showdown and Counsel a Light Touch,"For Inmates Released Under New Criminal Justice Reforms, ‘Every Day Counts’","FOX NEWS: British Airways, Lufthansa suspend Cairo flights over safety, security concerns",FOX NEWS: Gym responds to public message board backlash,Marine Corps Orders Duncan Hunter to Stop Using Emblem on Political Mailers,FBI arrests Syrian refugee for church bomb plot,"Children Face Foster Care Over School Meal Debt, District Warns","In ‘Send Her Back’ Fallout, Trump Amplifies Praise From Right-Wing British Commentator",A New Red Scare Is Reshaping Washington,"Texas Legalized Hemp, not Marijuana, Governor Insists as Prosecutors Drop Pot Charges",Inmates Freed as Justice Dept. Tries to Clear Hurdles of New Law,China’s trade war against USA!!! - Click on url to read more,What a Heat Wave Looks Like,Elusive Emu Remains at Large in North Carolina After More Than Three Weeks,"Daily Trending News in USA - Breaking News, Latest News- Submit your News","FOX NEWS: Sisters with 'polar opposite' personalities delight Twitter, go viral",FOX NEWS: British Airways suspends Cairo flights for seven days over security concerns,Trump Employs an Old Tactic: Using Race for Gain,Mueller Hearings on Wednesday Present Make-or-Break Moment for Democrats,"FOX NEWS: Inside Mustique, the exclusive island where the royals vacation",FOX NEWS: Teenagers push woman's broken down car more than five miles to her home,"FOX NEWS: California Gov. Gavin Newsom OKs bill for restaurant patrons to bring reusable containers, cups"
