,0,1,2,3,4,5,6,7,8
['2018-11-25T00:00:00.000000000'],"Jamal Khashoggi killing: Finland, Denmark, Germany halt arms sales to Saudi Arabia","Dad forced his son, 11, to have sex with his stepmum in a twisted attempt to ‘cure’ him of being gay",Black man killed by Alabama police during mall shooting was 'likely' not the gunman,"'The GPS told me to do it': Woman guided by GPS drives onto railroad tracks, police say",Just when you think you know it all,Trump Administration Asks Supreme Court To Approve Transgender Military Ban,Fourth National Climate Assessment,Mexico 'Supports Trump's Plan to Outdistance Asylum Rule' - The Real NewsNow,"'They killed him for no reason,' says aunt of 21-year-old armed man shot dead at Alabama mall."
