,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-11-09T00:00:00.000000000'],BEIJING - Secretary of State Rex Tillerson told reporters Thursday in Beijing that President Trump will likely meet with Russian President Vladimir Putin in some capacity - possibly even a formal sit-down - on the sidelines of the Asia Pacific Economic Cooperation Summit later this week.,"New Jersey: Two Paterson men, whose murder convictions were overturned, released after 24 years",First DREAMer deported under Trump arrested again trying to enter U.S.,"Obama signs book, shakes hands at jury duty",Putin long back knew about US-NK war,Arkansas got execution drug made by resistant manufacturer,"44 train engineers diagnosed with sleep apnea, sidelined",A black cadet wrote the racist graffiti found at Air Force Academy,How Governor-Elect Ralph Northam rode a wave of anti-Trump sentiment to victory in Virginia,"New Jersey - Candidates, Jerry Shi and Falguni Patel, targeted in racist 'Make Edison Great Again' mailers win election on Edison Township Public Schools board. Hoboken Councilman Ravi Bhalla, targeted in a separate Xenophobic flyer, also won his race to become the city's first Sikh mayor.",High-stakes health care: Chipped away -- Congressional inaction threatens health insurance for poor children,"Alt-right blogger Jenna Abrams, who has 70,000 followers, does not exist, was created by St. Petersburg troll farm",On the origins of Russia-Gate(huffpost)
