,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
['2017-08-26T00:00:00.000000000'],Hurricane Harvey: 'Catastrophic' flooding to hit Texas,In pictures: Texas battered by Hurricane Harvey,divorcelawyer in india,Newsletter on UCCS: 'Veterans should be banned from four-year universities',New York mayor considers Christopher Columbus statue removal,Trump pardons ex-Sheriff Joe Arpaio over federal conviction,"Confederate flags in NYC window met with rocks, suit, tarp","Man, 20, is arrested after being caught on camera sucker punching a black Trump supporter at Republican rally then boasting on Twitter that he 'had it coming'",Hurricane Harvey Tips to prepare for the storm,More than 200 doomed Puerto Rico dogs saved by airlift to US,Investigation Underway After Video Shows High School Cheerleaders Being Forced Into Splits,Secret hearings held in ex-Oklahoma City cop's rape case,"Hooked, hoodwinked: Some drug rehabs aim for relapse and $$$",Trump pardons former Sheriff Joe Arpaio,President Trump Pardons Former Sheriff Joe Arpaio,Trump Signs Memo Implementing Ban On Transgender People Enlisting In The Military,Murrieta California Couple Charged with Torturing 5 year old boy. Boy is Currently in a Coma and still critical.,"Leggings make girls bigger than size 2 look ‘fat,’ principal reportedly tells students",Hurricane Harvey will be major disaster: Texas governor,Top 5 Most DANGEROUS Roads In The World!!!
