,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2018-08-06T00:00:00.000000000'],Our Rights are in trouble,The FBI has quietly investigated white supremacist infiltration of law enforcement,Bradley Cooper straddles Irina Shayk to give her a back massage,"Florida armed bystander stops gunman at crowded back-to-school event at park, police say",Chicago suffers weekend of deadly shootings,In Florida a Rumor or a Lie About you can get your Gun and your Gun Rights TAKEN AWAY!!,Russians right now trying to interfere in elections,Five dead in shopping centre plane crash,"Turkey to freeze assets of 'US justice, interior ministers' – Erdogan","No, U.S. Steel is not opening six new mills as Donald Trump said",Can this lawyer turn email activism into a political upset?,Hardline U.S. 'gundamentalists' pressure NRA from within,Hundreds of baby birds killed by volleyball players on barrier island,Trump's bid for Sydney casino 30 years ago rejected due to 'mafia connections’
