,0,1,2,3,4,5,6,7,8
['2018-09-14T00:00:00.000000000'],Gas explosions erupt across Massachusetts,Bogus Nike coupon featuring Colin Kaepernick offers discount to 'people of color',PC Matic Contact Number,Hurricane Florence: Life-threatening storm lands in North Carolina,بيانات مبيعات التجزئه الأمريكيه والانتاج الصناعي والتصنيعي الساعه 2:30 الي 3:15 بتوقيت مصر,"Photos: Multiple Explosions, Fires In Lawrence, Boston","‘Threat becomes reality’: Florence begins days of rain, wind","Hampster, Furacão Florence - Autoridades pedem à população que escolheu ficar para escrever o número de segurança social no braço com marcadores",Kapsersky Support Number
