,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-07-20T00:00:00.000000000'],Father of Parkland survivors shot dead,Roadrunner Support Number 1-21-784-4793,Donald Trump 'secretly taped talking about Playboy model payment',Maxine Waters supporters burn American flag outside California rep's office,Unposted Financial Disclosures for Trump Admin Officials/Nominees,Looking for a #career in #staffing?,"Death of Tyler Honeycutt, ex-UCLA, NBA player, ruled a suicide","NFL, NFLPA Decide to Freeze Anthem Policy Enacted in May",At least 11 people killed when tourist boat capsizes on Missouri lake,US Solar Distributor teams up with US Based panel manufacturer to bring more US made panels to Texas market.,Trump to Sign Executive Order on Job Training. Initiative aims to spur new investments for current and future American workers,"Petition to expel Maxine Waters nears 100,000 signatures",GoFundMe pulls down campaign for New Jersey woman to pop 'Trump Baby' balloon
