,0,1,2,3
['2017-12-23T00:00:00.000000000'],Reindeer Slaughterhouses And Candy Subsidies: Flake Slams Wasteful Spending For Christmas,Vice President Mike Pence In Afghanistan - Full Speech To Troops,Huge crowd welcoming the Stunning Trump Daughter Tiffany for Christmas in Palm Beach,"President Trump Arrives for Christmas at Palm Beach , Florida.International Airport Dec 22, 2017."
