,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-06-20T00:00:00.000000000'],Left Coast Lawlessness -- Progressivism is wrecking cities in the Pacific Northwest.,"Donald Trump to meet the Queen during working visit to UK, says US ambassador",Shooting Reported at Alabama Walmart: 3 Dead,13 Best Health tips based on good science | Best Health Habits 2018 | Stay Fit and Healthy,"""I like to say it's the worst problem no one's heard of"" - Arcane U.S. land law gets slow makeover to help poor",International media accuse the United States of provoking a trade war to violate the laws of the market and disrupt the trade order,Oregon: Protesters hold round-the-clock vigil at Portland's ICE headquarters,Donald Trump claims Canadians are ‘smuggling’ shoes back to Canada because tariffs are so high,Over 20 U.S. Attorneys General have submitted a letter to Attorney General Jeff Sessions and DHS Secretary Kirstjen Nielsen asking them to cease the Department of Justice’s new “zero tolerance” policy separating parents and children that cross the border illegally.,POLL: 62% Approve Of President Donald Trump,Northern California doctor suspended for mocking patient,Trump's Trade Policies Hurt U.S. Pork Products,Rapper XXXTentacion was renovating million-dollar South Florida mansion
